member_id,first_name,last_name,email,phone,date_of_birth,gender,join_date,membership_type,membership_status,fitness_goal,height_cm,weight_kg,emergency_contact
MEM002140,Donna,Miller,member2140@fitnesshub.com,+1-555-310-9905,1955-01-02,Female,2022-09-21,Basic,Active,General Fitness,189.4,56.9,+1-555-818-2415
MEM002141,Linda,Wilson,member2141@fitnesshub.com,+1-555-997-3215,1976-12-27,Other,2024-06-07,Basic,Inactive,General Fitness,196.3,107.2,+1-555-238-5971
MEM002142,James,Hernandez,member2142@fitnesshub.com,+1-555-633-2446,1965-12-30,Female,2022-08-08,Basic,Active,Muscle Gain,192.0,82.2,+1-555-747-5900
MEM002143,Ashley,Jones,member2143@fitnesshub.com,+1-555-891-4491,1999-12-22,Female,2021-10-11,Student,Inactive,General Fitness,174.5,70.6,+1-555-538-4072
MEM002144,Jessica,Scott,member2144@fitnesshub.com,+1-555-907-2305,2003-12-21,Male,2023-05-24,Student,Active,Health Maintenance,198.5,96.0,+1-555-488-3000
MEM002145,Charles,Hernandez,member2145@fitnesshub.com,+1-555-355-3486,1971-12-29,Male,2024-05-21,Elite,Active,Weight Loss,153.8,66.6,+1-555-443-4568
MEM002146,Anthony,Hill,member2146@fitnesshub.com,+1-555-779-8099,2004-12-20,Other,2021-11-09,Premium,Active,Weight Loss,170.3,67.7,+1-555-452-6523
MEM002147,Elizabeth,Young,member2147@fitnesshub.com,+1-555-857-6109,1987-12-25,Male,2020-12-08,Basic,Active,General Fitness,164.1,100.4,+1-555-166-8643
MEM002148,Joshua,Flores,member2148@fitnesshub.com,+1-555-382-9529,1973-12-28,Other,2023-04-10,Elite,Active,Athletic Performance,180.2,85.5,+1-555-712-4619
MEM002149,Lisa,Miller,member2149@fitnesshub.com,+1-555-705-6582,2006-12-20,Female,2020-04-29,Student,Active,Athletic Performance,160.4,75.5,+1-555-616-5853
MEM002150,Elizabeth,Lewis,member2150@fitnesshub.com,+1-555-753-2415,1954-01-02,Female,2020-10-25,Premium,Active,Athletic Performance,156.7,95.7,+1-555-514-7012
MEM002151,Matthew,Smith,member2151@fitnesshub.com,+1-555-587-1369,1991-12-24,Other,2020-02-23,Basic,Active,General Fitness,193.0,95.8,+1-555-381-2822
MEM002152,James,Harris,member2152@fitnesshub.com,+1-555-621-7897,1993-12-23,Male,2024-09-13,Elite,Active,Health Maintenance,172.3,106.6,+1-555-997-1084
MEM002153,Anthony,Clark,member2153@fitnesshub.com,+1-555-654-1966,1967-12-30,Other,2020-01-08,Elite,Active,Athletic Performance,156.8,59.9,+1-555-583-7678
MEM002154,Steven,Davis,member2154@fitnesshub.com,+1-555-224-6753,1995-12-23,Other,2020-12-11,Premium,Active,Muscle Gain,157.1,60.4,+1-555-279-3539
MEM002155,Paul,Moore,member2155@fitnesshub.com,+1-555-582-6353,2007-12-20,Male,2021-08-04,Senior,Active,General Fitness,200.0,91.4,+1-555-404-1523
MEM002156,Jennifer,Williams,member2156@fitnesshub.com,+1-555-843-5390,1990-12-24,Female,2020-01-03,Senior,Active,Muscle Gain,168.7,104.7,+1-555-821-2891
MEM002157,Brian,Johnson,member2157@fitnesshub.com,+1-555-945-6151,1985-12-25,Male,2021-05-19,Elite,Inactive,Muscle Gain,158.2,95.0,+1-555-706-3150
MEM002158,Margaret,Jackson,member2158@fitnesshub.com,+1-555-220-6888,2007-12-20,Female,2024-08-17,Senior,Active,Health Maintenance,188.0,86.7,+1-555-129-3091
MEM002159,Robert,Johnson,member2159@fitnesshub.com,+1-555-407-2676,2006-12-20,Other,2023-01-11,Elite,Active,Muscle Gain,165.1,92.9,+1-555-992-3068
MEM002160,Steven,Miller,member2160@fitnesshub.com,+1-555-771-5303,1960-01-01,Female,2024-05-30,Student,Inactive,Athletic Performance,190.0,70.1,+1-555-743-3111
MEM002161,Elizabeth,Garcia,member2161@fitnesshub.com,+1-555-756-9354,2005-12-20,Other,2023-02-01,Senior,Inactive,Muscle Gain,151.1,65.5,+1-555-452-9154
MEM002162,Melissa,Johnson,member2162@fitnesshub.com,+1-555-789-4724,1966-12-30,Female,2023-02-19,Senior,Inactive,Weight Loss,183.4,56.8,+1-555-943-8284
MEM002163,Jessica,Sanchez,member2163@fitnesshub.com,+1-555-710-1225,1951-01-03,Female,2021-05-28,Elite,Inactive,General Fitness,197.9,114.0,+1-555-903-7096
MEM002164,Karen,Johnson,member2164@fitnesshub.com,+1-555-657-5558,1971-12-29,Male,2023-04-28,Senior,Active,Athletic Performance,180.1,80.1,+1-555-752-1800
MEM002165,Daniel,Martinez,member2165@fitnesshub.com,+1-555-632-9900,1988-12-24,Female,2023-11-13,Basic,Active,Weight Loss,186.4,77.2,+1-555-530-8531
MEM002166,Mark,Moore,member2166@fitnesshub.com,+1-555-480-8275,1993-12-23,Male,2021-05-07,Basic,Active,General Fitness,157.2,79.0,+1-555-328-7852
MEM002167,Robert,Martin,member2167@fitnesshub.com,+1-555-701-1959,1972-12-28,Male,2023-09-21,Elite,Active,Weight Loss,175.6,63.6,+1-555-840-7528
MEM002168,David,Flores,member2168@fitnesshub.com,+1-555-969-7517,1968-12-29,Female,2023-06-15,Elite,Active,Athletic Performance,188.7,84.9,+1-555-284-6293
MEM002169,James,Wright,member2169@fitnesshub.com,+1-555-388-4017,1952-01-03,Male,2024-07-01,Premium,Active,Muscle Gain,160.6,85.9,+1-555-885-1522
MEM002170,Sandra,Rodriguez,member2170@fitnesshub.com,+1-555-415-2812,2002-12-21,Other,2021-07-14,Elite,Active,Muscle Gain,197.1,77.9,+1-555-210-6367
MEM002171,Christopher,Robinson,member2171@fitnesshub.com,+1-555-388-1471,1986-12-25,Female,2022-12-30,Premium,Inactive,Health Maintenance,190.4,51.0,+1-555-384-3695
MEM002172,Patricia,Thomas,member2172@fitnesshub.com,+1-555-881-4488,1979-12-27,Male,2022-01-25,Premium,Inactive,General Fitness,183.8,70.4,+1-555-285-4641
MEM002173,Christopher,Wright,member2173@fitnesshub.com,+1-555-929-3282,2002-12-21,Other,2024-10-03,Student,Active,Weight Loss,164.0,113.8,+1-555-243-8128
MEM002174,George,Flores,member2174@fitnesshub.com,+1-555-714-2485,1996-12-22,Female,2022-03-14,Premium,Active,Athletic Performance,164.8,61.0,+1-555-242-3146
MEM002175,Jennifer,Clark,member2175@fitnesshub.com,+1-555-575-9873,1988-12-24,Male,2020-02-24,Basic,Active,Muscle Gain,179.5,113.0,+1-555-491-4439
MEM002176,James,Sanchez,member2176@fitnesshub.com,+1-555-326-3067,1954-01-02,Female,2022-08-30,Basic,Active,Weight Loss,192.0,91.0,+1-555-612-1739
MEM002177,Daniel,Smith,member2177@fitnesshub.com,+1-555-289-3477,1973-12-28,Male,2021-09-10,Student,Active,Health Maintenance,152.4,90.4,+1-555-758-4989
MEM002178,Michelle,Anderson,member2178@fitnesshub.com,+1-555-601-8982,1984-12-25,Male,2021-03-09,Senior,Active,Weight Loss,152.9,51.5,+1-555-825-6596
MEM002179,Matthew,Martinez,member2179@fitnesshub.com,+1-555-288-6578,2001-12-21,Female,2022-05-31,Elite,Inactive,Weight Loss,175.7,75.8,+1-555-714-6064
MEM002180,Mark,Nguyen,member2180@fitnesshub.com,+1-555-736-3336,1961-12-31,Male,2020-01-06,Basic,Active,General Fitness,186.3,118.4,+1-555-239-4839
MEM002181,Carol,Robinson,member2181@fitnesshub.com,+1-555-576-9756,1983-12-26,Male,2020-06-18,Elite,Active,Athletic Performance,164.5,101.4,+1-555-957-5015
MEM002182,Deborah,Davis,member2182@fitnesshub.com,+1-555-729-5844,2007-12-20,Female,2022-06-28,Premium,Inactive,Weight Loss,196.0,96.9,+1-555-610-8010
MEM002183,Margaret,Perez,member2183@fitnesshub.com,+1-555-159-6645,1962-12-31,Male,2022-05-11,Student,Active,Weight Loss,156.3,104.9,+1-555-263-2417
MEM002184,Carol,Lee,member2184@fitnesshub.com,+1-555-588-9969,1963-12-31,Male,2024-08-09,Student,Active,Health Maintenance,153.0,59.2,+1-555-170-2865
MEM002185,Kevin,Scott,member2185@fitnesshub.com,+1-555-796-8238,1977-12-27,Male,2022-03-11,Student,Inactive,Athletic Performance,160.2,67.2,+1-555-254-4250
MEM002186,Linda,Wright,member2186@fitnesshub.com,+1-555-464-3544,1976-12-27,Male,2023-11-01,Premium,Active,Health Maintenance,186.0,95.3,+1-555-476-7784
MEM002187,Jennifer,Garcia,member2187@fitnesshub.com,+1-555-392-3494,1976-12-27,Other,2021-03-27,Elite,Active,Weight Loss,152.0,115.7,+1-555-350-8431
MEM002188,Jessica,Torres,member2188@fitnesshub.com,+1-555-870-9812,1986-12-25,Other,2024-08-27,Premium,Active,Weight Loss,160.4,68.2,+1-555-452-9228
MEM002189,Matthew,Flores,member2189@fitnesshub.com,+1-555-313-3077,1983-12-26,Female,2024-10-09,Senior,Active,Weight Loss,174.5,88.8,+1-555-920-9141
MEM002190,Andrew,Jones,member2190@fitnesshub.com,+1-555-449-4445,1986-12-25,Other,2022-04-25,Premium,Active,Weight Loss,154.9,69.2,+1-555-991-1496
MEM002191,Daniel,Hernandez,member2191@fitnesshub.com,+1-555-817-8011,1983-12-26,Female,2024-07-26,Elite,Active,Athletic Performance,172.3,105.5,+1-555-325-7042
MEM002192,Barbara,Young,member2192@fitnesshub.com,+1-555-287-5581,1957-01-01,Female,2020-05-10,Elite,Active,Muscle Gain,174.5,108.4,+1-555-788-7426
MEM002193,Matthew,Flores,member2193@fitnesshub.com,+1-555-580-7729,1960-01-01,Female,2021-10-05,Senior,Inactive,Health Maintenance,164.7,79.8,+1-555-268-5565
MEM002194,Andrew,Jackson,member2194@fitnesshub.com,+1-555-825-7022,1957-01-01,Male,2024-07-25,Basic,Active,Athletic Performance,181.3,72.0,+1-555-523-3123
MEM002195,Christopher,Harris,member2195@fitnesshub.com,+1-555-646-6469,1981-12-26,Male,2023-03-08,Premium,Active,Athletic Performance,188.3,102.5,+1-555-996-7846
MEM002196,Elizabeth,Hill,member2196@fitnesshub.com,+1-555-336-6235,1976-12-27,Other,2023-12-27,Basic,Inactive,Athletic Performance,179.2,65.1,+1-555-801-5412
MEM002197,Robert,Rodriguez,member2197@fitnesshub.com,+1-555-689-2806,1999-12-22,Female,2024-11-09,Student,Active,Weight Loss,159.3,105.1,+1-555-399-9084
MEM002198,George,Smith,member2198@fitnesshub.com,+1-555-393-6650,1972-12-28,Female,2022-08-03,Senior,Inactive,Muscle Gain,168.7,110.5,+1-555-398-1850
MEM002199,Susan,Anderson,member2199@fitnesshub.com,+1-555-765-9678,2006-12-20,Male,2022-07-28,Basic,Active,Athletic Performance,177.8,108.9,+1-555-247-4981
MEM002200,Carol,Martinez,member2200@fitnesshub.com,+1-555-810-1919,1979-12-27,Other,2021-01-30,Elite,Active,Weight Loss,185.9,77.6,+1-555-509-8295
MEM002201,Richard,Clark,member2201@fitnesshub.com,+1-555-745-4599,1982-12-26,Other,2020-01-25,Premium,Inactive,Athletic Performance,160.0,57.9,+1-555-241-3482
MEM002202,Patricia,King,member2202@fitnesshub.com,+1-555-399-9247,1956-01-02,Female,2020-02-25,Premium,Active,General Fitness,188.7,110.9,+1-555-308-4352
MEM002203,Margaret,Lewis,member2203@fitnesshub.com,+1-555-791-7242,1994-12-23,Male,2024-03-21,Senior,Active,Health Maintenance,180.3,84.9,+1-555-857-2405
MEM002204,Matthew,Smith,member2204@fitnesshub.com,+1-555-972-6497,1994-12-23,Other,2023-11-29,Elite,Inactive,General Fitness,194.5,111.4,+1-555-713-3180
MEM002205,Lisa,Clark,member2205@fitnesshub.com,+1-555-386-1851,1972-12-28,Male,2020-02-19,Premium,Active,General Fitness,181.1,103.5,+1-555-195-4525
MEM002206,Carol,Smith,member2206@fitnesshub.com,+1-555-179-2774,2004-12-20,Female,2022-02-05,Elite,Active,Weight Loss,173.8,105.1,+1-555-643-1983
MEM002207,Patricia,Wilson,member2207@fitnesshub.com,+1-555-636-9348,1952-01-03,Other,2023-01-12,Basic,Active,General Fitness,181.9,54.3,+1-555-162-5455
MEM002208,Daniel,Sanchez,member2208@fitnesshub.com,+1-555-494-9338,2003-12-21,Female,2021-05-10,Basic,Active,General Fitness,159.5,94.4,+1-555-205-5496
MEM002209,Susan,Walker,member2209@fitnesshub.com,+1-555-417-8505,1966-12-30,Female,2022-11-20,Elite,Inactive,Weight Loss,159.9,93.7,+1-555-112-2689
MEM002210,Christopher,Harris,member2210@fitnesshub.com,+1-555-388-8329,1974-12-28,Male,2022-04-05,Student,Inactive,Health Maintenance,163.1,56.4,+1-555-722-1609
MEM002211,Sandra,Miller,member2211@fitnesshub.com,+1-555-514-9636,1952-01-03,Other,2020-11-12,Senior,Active,Athletic Performance,185.1,80.5,+1-555-209-6993
MEM002212,Margaret,King,member2212@fitnesshub.com,+1-555-532-2848,1983-12-26,Male,2022-11-22,Senior,Inactive,Athletic Performance,191.3,77.0,+1-555-464-9541
MEM002213,Richard,Hernandez,member2213@fitnesshub.com,+1-555-523-2075,1965-12-30,Female,2021-02-17,Basic,Active,Weight Loss,166.6,118.5,+1-555-312-7142
MEM002214,Daniel,Wright,member2214@fitnesshub.com,+1-555-168-6697,1991-12-24,Female,2021-01-23,Elite,Inactive,Muscle Gain,177.3,67.3,+1-555-345-5054
MEM002215,Donna,Allen,member2215@fitnesshub.com,+1-555-267-5625,1966-12-30,Male,2023-03-30,Student,Active,Muscle Gain,154.7,113.4,+1-555-817-8896
MEM002216,John,Jones,member2216@fitnesshub.com,+1-555-797-6410,1972-12-28,Other,2021-11-17,Elite,Active,Athletic Performance,177.4,92.3,+1-555-313-1070
MEM002217,Richard,Smith,member2217@fitnesshub.com,+1-555-255-9444,1953-01-02,Female,2024-07-26,Premium,Active,Athletic Performance,158.9,102.8,+1-555-540-4636
MEM002218,Robert,White,member2218@fitnesshub.com,+1-555-930-2003,1987-12-25,Male,2021-06-06,Elite,Active,Health Maintenance,168.5,71.0,+1-555-209-4908
MEM002219,Paul,Robinson,member2219@fitnesshub.com,+1-555-937-4120,1957-01-01,Male,2020-01-10,Senior,Inactive,Athletic Performance,156.3,100.5,+1-555-108-8482
MEM002220,Joseph,Scott,member2220@fitnesshub.com,+1-555-985-3734,1955-01-02,Female,2024-04-16,Student,Inactive,Athletic Performance,196.0,116.5,+1-555-218-2980
MEM002221,Steven,Jackson,member2221@fitnesshub.com,+1-555-243-6227,1960-01-01,Male,2024-12-04,Student,Inactive,Athletic Performance,159.9,104.6,+1-555-162-1141
MEM002222,Barbara,Jones,member2222@fitnesshub.com,+1-555-149-3319,2002-12-21,Other,2022-06-25,Elite,Active,Muscle Gain,164.8,70.3,+1-555-321-1849
MEM002223,Brian,Walker,member2223@fitnesshub.com,+1-555-969-8324,1960-12-31,Female,2021-12-15,Basic,Inactive,Athletic Performance,196.7,97.4,+1-555-696-8778
MEM002224,Lisa,Flores,member2224@fitnesshub.com,+1-555-544-6732,1983-12-26,Female,2020-08-09,Student,Inactive,Athletic Performance,164.8,92.5,+1-555-840-7187
MEM002225,Jessica,Gonzalez,member2225@fitnesshub.com,+1-555-394-5358,1954-01-02,Male,2022-12-09,Basic,Inactive,General Fitness,157.6,115.5,+1-555-959-5612
MEM002226,Matthew,White,member2226@fitnesshub.com,+1-555-300-8518,1964-12-30,Other,2020-10-10,Premium,Active,Muscle Gain,191.9,90.6,+1-555-878-5233
MEM002227,Melissa,Smith,member2227@fitnesshub.com,+1-555-569-1348,1968-12-29,Female,2021-05-14,Elite,Inactive,Muscle Gain,171.1,103.4,+1-555-442-9074
MEM002228,Donna,Davis,member2228@fitnesshub.com,+1-555-184-6386,1967-12-30,Male,2024-06-03,Basic,Active,Weight Loss,169.8,108.0,+1-555-255-7865
MEM002229,Steven,Williams,member2229@fitnesshub.com,+1-555-237-7575,2006-12-20,Female,2020-01-19,Senior,Inactive,Muscle Gain,183.5,109.1,+1-555-444-8466
MEM002230,Susan,Anderson,member2230@fitnesshub.com,+1-555-426-5735,1972-12-28,Other,2024-11-03,Senior,Active,General Fitness,174.6,56.2,+1-555-291-2766
MEM002231,Betty,Walker,member2231@fitnesshub.com,+1-555-683-2495,1971-12-29,Female,2021-08-03,Student,Active,Health Maintenance,196.2,118.9,+1-555-496-5647
MEM002232,Jessica,Martinez,member2232@fitnesshub.com,+1-555-123-4402,1955-01-02,Male,2023-10-22,Student,Active,Athletic Performance,171.2,60.2,+1-555-630-3326
MEM002233,Paul,Perez,member2233@fitnesshub.com,+1-555-370-3727,1982-12-26,Other,2021-09-27,Student,Active,General Fitness,150.1,106.8,+1-555-805-3314
MEM002234,Betty,Brown,member2234@fitnesshub.com,+1-555-188-5983,1973-12-28,Other,2020-02-12,Student,Active,General Fitness,154.3,51.7,+1-555-884-6536
MEM002235,Barbara,Young,member2235@fitnesshub.com,+1-555-998-2876,1994-12-23,Female,2021-07-27,Premium,Active,Muscle Gain,199.4,72.4,+1-555-530-4556
MEM002236,Melissa,Gonzalez,member2236@fitnesshub.com,+1-555-931-1210,1969-12-29,Male,2022-02-20,Basic,Active,Weight Loss,179.5,86.8,+1-555-709-4846
MEM002237,Mark,King,member2237@fitnesshub.com,+1-555-216-1058,1972-12-28,Female,2020-05-15,Senior,Active,Muscle Gain,176.3,118.8,+1-555-336-6503
MEM002238,Robert,Perez,member2238@fitnesshub.com,+1-555-656-3944,1990-12-24,Other,2023-12-02,Basic,Inactive,Muscle Gain,152.5,68.4,+1-555-325-8266
MEM002239,Jennifer,Thomas,member2239@fitnesshub.com,+1-555-888-7840,1980-12-26,Female,2022-05-04,Premium,Inactive,Weight Loss,175.6,106.8,+1-555-243-3246
MEM002240,Margaret,King,member2240@fitnesshub.com,+1-555-168-6714,1967-12-30,Other,2023-10-13,Elite,Inactive,General Fitness,188.5,109.3,+1-555-992-6693
MEM002241,Robert,Garcia,member2241@fitnesshub.com,+1-555-137-6715,1993-12-23,Other,2024-01-10,Senior,Active,Muscle Gain,150.4,92.9,+1-555-609-4322
MEM002242,Michelle,Allen,member2242@fitnesshub.com,+1-555-397-3285,1979-12-27,Male,2023-05-23,Senior,Inactive,Weight Loss,187.3,59.8,+1-555-532-4813
MEM002243,Edward,Thompson,member2243@fitnesshub.com,+1-555-763-1471,1981-12-26,Other,2022-08-29,Basic,Active,Athletic Performance,171.4,98.3,+1-555-200-9340
MEM002244,Betty,Rodriguez,member2244@fitnesshub.com,+1-555-773-9696,1977-12-27,Other,2022-10-11,Premium,Active,Muscle Gain,171.6,86.8,+1-555-780-6857
MEM002245,Edward,Sanchez,member2245@fitnesshub.com,+1-555-894-3645,2002-12-21,Female,2020-02-20,Student,Active,Health Maintenance,157.9,79.8,+1-555-545-8272
MEM002246,George,Allen,member2246@fitnesshub.com,+1-555-111-4190,1955-01-02,Female,2022-11-20,Student,Active,Athletic Performance,199.5,72.7,+1-555-291-9810
MEM002247,Sandra,Jackson,member2247@fitnesshub.com,+1-555-694-4962,2007-12-20,Female,2023-06-01,Senior,Inactive,Weight Loss,156.8,73.9,+1-555-588-8868
MEM002248,Margaret,Lee,member2248@fitnesshub.com,+1-555-717-9126,1998-12-22,Female,2022-08-10,Elite,Active,Health Maintenance,191.9,113.8,+1-555-478-9719
MEM002249,Mary,Jones,member2249@fitnesshub.com,+1-555-827-5766,1987-12-25,Male,2020-02-20,Student,Active,Athletic Performance,166.5,88.6,+1-555-292-2146
MEM002250,Donna,Thompson,member2250@fitnesshub.com,+1-555-988-7495,1999-12-22,Female,2024-08-12,Basic,Inactive,Health Maintenance,172.1,95.4,+1-555-961-6052
MEM002251,John,Brown,member2251@fitnesshub.com,+1-555-993-6915,1980-12-26,Male,2022-12-12,Basic,Inactive,Muscle Gain,163.1,91.6,+1-555-753-3964
MEM002252,Emily,Young,member2252@fitnesshub.com,+1-555-457-8586,1979-12-27,Male,2022-12-06,Premium,Active,Muscle Gain,179.5,51.3,+1-555-204-3456
MEM002253,James,Jones,member2253@fitnesshub.com,+1-555-759-9309,1967-12-30,Female,2021-11-27,Basic,Inactive,General Fitness,158.5,102.8,+1-555-123-7578
MEM002254,Joshua,Thompson,member2254@fitnesshub.com,+1-555-252-3968,1966-12-30,Male,2023-09-16,Premium,Active,Athletic Performance,180.2,107.5,+1-555-749-1256
MEM002255,John,Smith,member2255@fitnesshub.com,+1-555-901-9167,1997-12-22,Other,2022-02-26,Premium,Active,Muscle Gain,190.6,105.0,+1-555-494-7938
MEM002256,George,Torres,member2256@fitnesshub.com,+1-555-562-6955,1991-12-24,Male,2020-10-11,Student,Active,Weight Loss,184.9,72.9,+1-555-900-2507
MEM002257,Sarah,Martin,member2257@fitnesshub.com,+1-555-500-7020,1966-12-30,Female,2024-07-10,Student,Active,Weight Loss,186.0,88.0,+1-555-604-4412
MEM002258,Karen,Taylor,member2258@fitnesshub.com,+1-555-481-4585,1966-12-30,Female,2022-01-11,Elite,Active,General Fitness,169.0,80.0,+1-555-662-9789
MEM002259,Anthony,Thompson,member2259@fitnesshub.com,+1-555-994-9423,1956-01-02,Male,2023-09-19,Elite,Inactive,Muscle Gain,189.3,89.3,+1-555-976-4746
MEM002260,Carol,Scott,member2260@fitnesshub.com,+1-555-539-3621,1985-12-25,Female,2023-09-16,Student,Active,Athletic Performance,198.9,108.1,+1-555-630-6131
MEM002261,Mary,Robinson,member2261@fitnesshub.com,+1-555-584-6978,1998-12-22,Other,2021-05-07,Student,Active,Health Maintenance,195.1,70.4,+1-555-262-7693
MEM002262,Michelle,Scott,member2262@fitnesshub.com,+1-555-323-5125,1957-01-01,Female,2024-04-28,Premium,Active,Health Maintenance,184.5,110.7,+1-555-132-6833
MEM002263,Edward,Martin,member2263@fitnesshub.com,+1-555-426-1976,1960-01-01,Female,2020-02-18,Basic,Inactive,Muscle Gain,176.6,78.1,+1-555-269-1134
MEM002264,Richard,Moore,member2264@fitnesshub.com,+1-555-276-4213,1978-12-27,Other,2020-04-14,Basic,Inactive,Athletic Performance,161.4,101.7,+1-555-245-6156
MEM002265,Daniel,Smith,member2265@fitnesshub.com,+1-555-347-1468,1967-12-30,Male,2021-07-06,Student,Active,General Fitness,178.0,74.6,+1-555-462-1629
MEM002266,George,Smith,member2266@fitnesshub.com,+1-555-407-6627,1999-12-22,Male,2023-10-17,Premium,Inactive,Weight Loss,165.6,74.0,+1-555-166-3281
MEM002267,Thomas,Anderson,member2267@fitnesshub.com,+1-555-944-4666,1969-12-29,Female,2022-08-08,Senior,Active,Muscle Gain,153.9,100.5,+1-555-202-2829
MEM002268,Brian,Thompson,member2268@fitnesshub.com,+1-555-689-1478,1992-12-23,Female,2020-10-18,Premium,Active,General Fitness,159.2,82.3,+1-555-370-3441
MEM002269,Amanda,Harris,member2269@fitnesshub.com,+1-555-287-6635,1980-12-26,Male,2023-02-03,Basic,Inactive,General Fitness,174.8,87.0,+1-555-667-6735
MEM002270,Nancy,Garcia,member2270@fitnesshub.com,+1-555-365-8067,1989-12-24,Male,2021-12-14,Senior,Active,Health Maintenance,161.6,56.6,+1-555-588-5987
MEM002271,Daniel,Lee,member2271@fitnesshub.com,+1-555-873-4603,1955-01-02,Other,2021-12-05,Student,Active,Athletic Performance,156.8,63.1,+1-555-965-2763
MEM002272,Richard,Thomas,member2272@fitnesshub.com,+1-555-552-5098,1978-12-27,Female,2022-05-01,Basic,Active,Weight Loss,183.4,108.1,+1-555-483-7933
MEM002273,Deborah,Hernandez,member2273@fitnesshub.com,+1-555-879-7969,1961-12-31,Female,2024-01-12,Basic,Active,Athletic Performance,151.4,68.0,+1-555-221-9374
MEM002274,Mark,Sanchez,member2274@fitnesshub.com,+1-555-263-1231,1966-12-30,Other,2024-05-23,Senior,Active,Athletic Performance,178.6,55.9,+1-555-952-8069
MEM002275,Jessica,Flores,member2275@fitnesshub.com,+1-555-712-6505,2006-12-20,Male,2021-05-07,Student,Inactive,Weight Loss,165.5,52.3,+1-555-437-9844
MEM002276,William,Clark,member2276@fitnesshub.com,+1-555-551-4728,1956-01-02,Other,2020-10-19,Basic,Active,Muscle Gain,164.0,66.0,+1-555-894-9700
MEM002277,John,Martin,member2277@fitnesshub.com,+1-555-614-6638,1974-12-28,Male,2023-02-12,Elite,Active,Weight Loss,157.3,92.5,+1-555-348-7565
